tick,reference_kpa,sensed_kpa
11978,250,228.481
11982,250,253.729
11986,250,281.411
11990,250,253.121
11994,250,237.607
11998,250,227.264
12002,250,271.069
12006,250,282.932
12010,250,264.68
12014,250,241.257
12018,250,230.61
12022,250,272.285
12026,250,266.81
12030,250,249.47
12034,250,235.477
12038,250,209.012
12042,250,247.645
12046,250,263.464
12050,250,235.477
12054,250,227.568
12058,250,270.764
12062,250,294.492
12066,250,252.512
12070,250,233.348
12074,250,224.83
12078,250,263.768
12082,250,279.89
12086,250,243.082
12090,250,235.477
12094,250,264.985
12098,250,276.848
12102,250,255.554
12106,250,241.257
12110,250,230.61
12114,250,276.24
12118,250,271.373
12122,250,251.904
12126,250,230.914
12130,250,235.173
12134,250,270.156
12138,250,287.8
12142,250,257.988
12146,250,242.778
12150,250,249.775
12154,250,247.949
12158,250,182.546
12162,250,160.036
12166,250,215.096
12170,250,171.291
12174,250,218.442
12178,250,260.117
12182,250,287.8
12186,250,251.6
12190,250,215.4
12194,250,226.96
12198,250,259.205
12202,250,271.373
12206,250,251.904
12210,250,242.17
12214,250,204.449
12218,250,261.943
12222,250,269.548
12226,250,250.991
12230,250,223.613
12234,250,234.26
12238,250,263.768
12242,250,276.544
12246,250,260.117
12250,250,238.823
12254,250,247.645
12258,250,264.68
12262,250,250.079
12266,250,238.519
12270,250,206.578
12274,250,245.82
12278,250,255.554
12282,250,244.907
12286,250,246.428
12290,250,246.124
12294,250,240.649
12298,250,255.554
12302,250,258.292
12306,250,243.691
12310,250,254.033
12314,250,257.075
12318,250,243.082
12322,250,271.981
12326,250,292.363
12330,250,257.075
12334,250,241.561
12338,250,243.082
12342,250,269.852
12346,250,287.495
12350,250,253.729
12354,250,236.998
12358,250,228.785
12362,250,277.153
12366,250,292.363
12370,250,260.726
12374,250,233.348
12378,250,219.355
12382,250,259.813
12386,250,277.153
12390,250,256.163
12394,250,236.998
12398,250,247.037
12402,250,262.247
12406,250,228.176
12410,250,234.565
12414,250,250.991
12418,250,263.768
12422,250,263.768
12426,250,211.75
12430,101.32,225.134
12434,101.32,211.75
12438,101.32,178.896
12442,101.32,198.973
12446,101.32,205.361
12450,101.32,208.099
12454,101.32,210.533
12458,101.32,211.141
12462,101.32,210.837
12466,101.32,210.533
12470,101.32,210.533
12474,101.32,210.533
12478,101.32,210.533
12482,101.32,210.229
12486,101.32,210.229
12490,101.32,210.229
12494,101.32,209.924
12498,101.32,209.316
12502,101.32,209.316
12506,101.32,209.316
12510,101.32,209.012
12514,101.32,209.012
12518,101.32,209.012
12522,101.32,208.403
12526,101.32,208.099
12530,101.32,208.099
12534,101.32,208.099
12538,101.32,207.795
12542,101.32,207.491
12546,101.32,207.491
12550,101.32,207.187
12554,101.32,206.882
12558,101.32,206.578
12562,101.32,206.578
12566,101.32,206.274
12570,101.32,205.97
12574,101.32,205.666
12578,101.32,205.057
12582,101.32,205.057
12586,101.32,205.057
12590,101.32,204.753
12594,101.32,204.449
12598,101.32,203.84
12602,101.32,203.84
12606,101.32,203.84
12610,101.32,203.536
12614,101.32,202.928
12618,101.32,202.015
12622,101.32,202.319
12626,101.32,202.624
12630,101.32,202.319
12634,101.32,201.103
12638,101.32,200.19
12642,101.32,201.103
12646,101.32,202.015
12650,101.32,201.711
12654,101.32,197.452
12658,101.32,194.41
12662,101.32,198.061
12666,101.32,202.015
12670,101.32,203.84
12674,101.32,163.382
12678,101.32,150.91
12682,101.32,172.204
12686,101.32,160.34
12690,101.32,184.98
12694,101.32,194.714
12698,101.32,201.407
12702,101.32,202.928
12706,101.32,147.259
12710,101.32,132.962
12714,101.32,123.532
12718,101.32,117.448
12722,101.32,111.972
12726,101.32,109.843
12730,101.32,108.017
12734,101.32,106.801
12738,101.32,106.496
12742,101.32,106.192
12746,101.32,106.192
12750,101.32,105.888
12754,101.32,105.888
12758,101.32,105.888
12762,101.32,105.888
12766,101.32,104.975
12770,101.32,104.671
12774,101.32,104.975
12778,101.32,105.584
12782,101.32,99.804
12786,101.32,153.039
12790,101.32,209.924
12794,101.32,181.938
12798,101.32,146.955
12802,101.32,175.55
12806,101.32,146.955
12810,101.32,156.994
12814,101.32,138.133
12818,101.32,162.469
12822,101.32,143
12826,101.32,177.375
12830,101.32,194.106
12834,101.32,184.372
12838,101.32,152.431
12842,101.32,173.42
12846,101.32,189.239
12850,101.32,201.103
12854,101.32,181.634
12858,101.32,152.735
12862,101.32,173.116
12866,101.32,191.368
12870,101.32,202.015
12874,101.32,204.449
12878,101.32,153.039
12882,101.32,128.703
12886,101.32,118.056
12890,101.32,112.885
12894,101.32,110.451
12898,101.32,108.017
12902,101.32,107.105
12906,101.32,106.801
12910,101.32,106.496
12914,101.32,106.192
12918,101.32,106.192
12922,101.32,106.192
12926,101.32,105.584
12930,101.32,105.28
12934,101.32,105.888
12938,101.32,106.496
12942,101.32,118.969
12946,101.32,140.567
12950,101.32,165.511
12954,101.32,184.372
12958,101.32,144.521
12962,101.32,128.703
12966,101.32,170.987
12970,101.32,156.994
12974,101.32,180.721
12978,101.32,195.627
12982,101.32,136.916
12986,101.32,122.315
12990,101.32,116.535
12994,101.32,112.885
12998,101.32,109.234
13002,101.32,107.105
13006,101.32,106.496
13010,101.32,106.192
13014,101.32,106.192
13018,101.32,106.192
13022,101.32,105.584
13026,101.32,104.975
13030,101.32,105.28
13034,101.32,103.454
13038,101.32,101.021
13042,101.32,115.318
13046,101.32,168.249
13050,101.32,183.459
13054,101.32,154.864
13058,101.32,137.525
13062,101.32,176.462
13066,101.32,195.019
13070,101.32,200.494
13074,101.32,161.861
13078,101.32,149.084
13082,101.32,154.864
13086,101.32,137.829
13090,101.32,169.77
13094,101.32,150.301
13098,101.32,172.204
13102,101.32,193.498
13106,101.32,200.798
13110,101.32,162.165
13114,101.32,135.7
13118,101.32,159.427
13122,101.32,151.822
13126,101.32,176.462
13130,101.32,199.582
13134,101.32,204.753
13138,101.32,178.288
13142,101.32,171.291
13146,101.32,185.588
13150,101.32,202.015
13154,101.32,184.98
13158,101.32,168.249
13162,101.32,191.064
13166,101.32,198.061
13170,101.32,203.84
13174,101.32,202.319
13178,101.32,161.557
13182,101.32,153.039
13186,101.32,153.343
13190,101.32,131.137
13194,101.32,117.448
13198,101.32,113.493
13202,101.32,110.755
13206,101.32,109.234
13210,101.32,108.017
13214,101.32,107.105
13218,101.32,106.801
13222,101.32,106.496
13226,101.32,106.192
13230,101.32,106.192
13234,101.32,105.888
13238,101.32,105.888
13242,101.32,105.888
13246,101.32,105.584
13250,101.32,105.584
13254,101.32,105.888
13258,101.32,101.933
13262,101.32,100.108
13266,101.32,105.584
13270,101.32,129.007
13274,101.32,157.602
13278,101.32,156.081
13282,101.32,138.742
13286,101.32,147.563
13290,101.32,169.466
13294,101.32,163.078
13298,101.32,159.123
13302,101.32,175.246
13306,101.32,167.032
13310,101.32,165.815
13314,101.32,180.417
13318,101.32,170.074
13322,101.32,167.641
13326,101.32,182.242
13330,101.32,171.595
13334,101.32,168.857
13338,101.32,182.851
13342,101.32,172.204
13346,101.32,169.162
13350,101.32,183.155
13354,101.32,172.508
13358,101.32,169.466
13362,101.32,183.155
13366,101.32,172.204
13370,101.32,169.466
13374,101.32,183.459
13378,101.32,172.508
13382,101.32,169.466
13386,101.32,183.459
13390,101.32,172.508
13394,101.32,169.77
13398,101.32,183.459
13402,101.32,172.508
13406,101.32,169.466
13410,101.32,183.459
13414,101.32,172.508
13418,101.32,169.466
13422,101.32,183.459
13426,101.32,181.938
13430,101.32,155.777
13434,101.32,158.515
13438,101.32,176.767
13442,101.32,188.022
13446,101.32,174.333
13450,101.32,170.683
13454,101.32,184.372
13458,101.32,193.498
13462,101.32,173.42
13466,101.32,170.074
13470,101.32,184.067
13474,101.32,193.193
13478,101.32,178.592
13482,101.32,173.42
13486,101.32,183.459
13490,101.32,194.714
13494,101.32,179.504
13498,101.32,174.333
13502,101.32,186.805
13506,101.32,194.714
13510,101.32,179.2
13514,101.32,173.725
13518,101.32,183.763
13522,101.32,195.019
13526,101.32,180.113
13530,101.32,174.637
13534,101.32,187.109
13538,101.32,195.019
13542,101.32,179.2
13546,101.32,174.029
13550,101.32,181.025
13554,101.32,195.323
13558,101.32,180.417
13562,101.32,174.941
13566,101.32,187.109
13570,101.32,195.323
13574,101.32,179.809
13578,101.32,174.637
13582,101.32,187.109
13586,101.32,195.323
13590,101.32,179.809
13594,101.32,174.333
13598,101.32,186.805
13602,101.32,195.019
13606,101.32,179.809
13610,101.32,174.333
13614,101.32,186.805
13618,101.32,194.714
13622,101.32,179.2
13626,101.32,174.333
13630,101.32,186.805
13634,101.32,194.714
13638,101.32,179.2
13642,101.32,173.725
13646,101.32,186.805
13650,101.32,194.714
13654,101.32,179.2
13658,101.32,174.029
13662,101.32,186.501
13666,101.32,194.41
13670,101.32,178.896
13674,101.32,174.029
13678,101.32,186.501
13682,101.32,194.714
13686,101.32,179.2
13690,101.32,164.599
13694,101.32,180.417
13698,101.32,191.064
13702,101.32,177.983
13706,101.32,173.42
13710,101.32,188.63
13714,101.32,195.019
13718,101.32,176.767
13722,101.32,163.078
13726,101.32,179.809
13730,101.32,190.76
13734,101.32,195.323
13738,101.32,175.246
13742,101.32,171.291
13746,101.32,184.98
13750,101.32,193.802
13754,101.32,179.2
13758,101.32,173.725
13762,101.32,186.501
13766,101.32,194.41
13770,101.32,187.109
13774,101.32,173.42
13778,101.32,185.284
13782,101.32,193.802
13786,101.32,178.896
13790,101.32,173.725
13794,101.32,185.893
13798,101.32,194.106
13802,101.32,178.896
13806,101.32,173.725
13810,101.32,186.501
13814,101.32,194.41
13818,101.32,178.896
13822,101.32,173.725
13826,101.32,186.501
13830,101.32,194.41
13834,101.32,178.896
13838,101.32,153.647
13842,101.32,173.725
13846,101.32,186.805
13850,101.32,194.714
13854,101.32,178.896
13858,101.32,173.725
13862,101.32,186.197
13866,101.32,194.41
13870,101.32,188.326
13874,101.32,179.2
13878,101.32,188.326
13882,101.32,195.019
13886,101.32,178.288
13890,101.32,173.42
13894,101.32,186.501
13898,101.32,194.41
13902,101.32,188.326
13906,101.32,170.378
13910,101.32,182.851
13914,101.32,192.585
13918,101.32,178.592
13922,101.32,174.029
13926,101.32,186.805
13930,101.32,194.41
13934,101.32,186.805
13938,101.32,178.592
13942,101.32,188.63
13946,101.32,195.019
13950,101.32,177.983
13954,101.32,173.42
13958,101.32,186.197
13962,101.32,197.452
13966,101.32,181.33
13970,101.32,175.55
13974,101.32,187.718
13978,101.32,195.627
13982,101.32,180.417
13986,101.32,174.941
13990,101.32,187.109
13994,101.32,198.061
13998,101.32,181.938
14002,101.32,175.854
14006,101.32,188.022
14010,101.32,195.627
14014,101.32,180.417
14018,101.32,174.941
14022,101.32,189.847
14026,101.32,196.54
14030,101.32,179.809
14034,101.32,174.333
14038,101.32,187.109
14042,101.32,195.323
14046,101.32,179.809
14050,101.32,174.637
14054,101.32,187.109
14058,101.32,195.019
14062,101.32,179.2
14066,101.32,174.029
14070,101.32,186.805
14074,101.32,194.714
14078,101.32,179.2
14082,101.32,174.029
14086,101.32,186.501
14090,101.32,194.714
14094,101.32,179.2
14098,101.32,174.029
14102,101.32,186.805
14106,101.32,194.714
14110,101.32,179.2
14114,101.32,174.029
14118,101.32,187.414
14122,101.32,195.019
14126,101.32,178.896
14130,101.32,173.725
14134,101.32,186.501
14138,101.32,194.714
14142,101.32,179.2
14146,101.32,174.029
14150,101.32,186.805
14154,101.32,194.714
14158,101.32,178.896
14162,101.32,174.029
14166,101.32,186.805
14170,101.32,194.714
14174,101.32,179.2
14178,101.32,174.029
14182,101.32,188.935
14186,101.32,195.627
14190,101.32,178.896
14194,101.32,173.725
14198,101.32,186.805
14202,101.32,194.714
14206,101.32,179.504
14210,101.32,174.333
14214,101.32,186.805
14218,101.32,194.714
14222,101.32,179.2
14226,101.32,174.029
14230,101.32,187.109
14234,101.32,195.627
14238,101.32,179.809
14242,101.32,174.333
14246,101.32,186.805
14250,101.32,195.323
14254,101.32,180.417
14258,101.32,174.941
14262,101.32,187.414
14266,101.32,195.323
14270,101.32,179.809
14274,101.32,174.333
14278,101.32,187.109
14282,101.32,195.019
14286,101.32,188.63
14290,101.32,179.504
14294,101.32,188.63
14298,101.32,195.627
14302,101.32,179.2
14306,101.32,165.815
14310,101.32,187.414
14314,101.32,195.019
14318,101.32,179.504
14322,101.32,174.333
14326,101.32,187.414
14330,101.32,195.019
14334,101.32,179.2
14338,101.32,169.77
14342,101.32,186.805
14346,101.32,195.019
14350,101.32,179.504
14354,101.32,174.029
14358,101.32,187.109
14362,101.32,195.323
14366,101.32,179.809
14370,101.32,153.952
14374,101.32,173.725
14378,101.32,187.109
14382,101.32,195.323
14386,101.32,179.2
14390,101.32,174.029
14394,101.32,186.805
14398,101.32,195.323
14402,101.32,198.061
14406,101.32,154.864
14410,101.32,158.819
14414,101.32,177.071
14418,101.32,188.935
14422,101.32,196.54
14426,101.32,181.025
14430,101.32,175.55
14434,101.32,187.414
14438,101.32,195.627
14442,101.32,180.113
14446,101.32,174.941
14450,101.32,187.414
14454,101.32,195.019
14458,101.32,179.504
14462,101.32,174.333
14466,101.32,187.109
14470,101.32,197.148
14474,101.32,180.721
14478,101.32,174.941
14482,101.32,187.718
14486,101.32,195.627
14490,101.32,180.113
14494,101.32,175.246
14498,101.32,184.98
14502,101.32,198.669
14506,101.32,182.242
14510,101.32,176.158
14514,101.32,188.326
14518,101.32,196.235
14522,101.32,181.025
14526,101.32,175.246
14530,101.32,190.151
14534,101.32,197.148
14538,101.32,180.417
14542,101.32,174.941
14546,101.32,187.414
14550,101.32,195.323
14554,101.32,179.809
14558,101.32,174.637
14562,101.32,187.109
14566,101.32,195.323
14570,101.32,180.113
14574,101.32,174.637
14578,101.32,187.109
14582,101.32,195.019
14586,101.32,179.504
14590,101.32,174.029
14594,101.32,189.239
14598,101.32,195.627
14602,101.32,178.592
14606,101.32,173.725
14610,101.32,186.501
14614,101.32,194.714
14618,101.32,179.504
14622,101.32,174.333
14626,101.32,186.805
14630,101.32,194.714
14634,101.32,179.2
14638,101.32,174.333
14642,101.32,187.109
14646,101.32,195.019
14650,101.32,179.2
14654,101.32,177.679
14658,101.32,186.805
14662,101.32,195.019
14666,101.32,179.2
14670,101.32,174.029
14674,101.32,186.805
14678,101.32,194.714
14682,101.32,179.504
14686,101.32,174.333
14690,101.32,186.805
14694,101.32,194.714
14698,101.32,179.2
14702,101.32,173.725
14706,101.32,186.805
14710,101.32,195.931
14714,101.32,180.721
14718,101.32,178.592
14722,101.32,187.414
14726,101.32,195.019
14730,101.32,179.809
14734,101.32,174.333
14738,101.32,187.109
14742,101.32,194.714
14746,101.32,179.809
14750,101.32,174.941
14754,101.32,187.414
14758,101.32,195.323
14762,101.32,179.2
14766,101.32,174.029
14770,101.32,186.805
14774,101.32,194.714
14778,101.32,179.2
14782,101.32,174.637
14786,101.32,187.718
14790,101.32,195.019
14794,101.32,178.896
14798,101.32,173.725
14802,101.32,186.501
14806,101.32,194.714
14810,101.32,179.2
14814,101.32,164.294
14818,101.32,180.721
14822,101.32,191.368
14826,101.32,177.983
14830,101.32,172.812
14834,101.32,186.197
14838,101.32,194.41
14842,101.32,171.595
14846,101.32,164.294
14850,101.32,180.417
14854,101.32,191.368
14858,101.32,177.983
14862,101.32,173.116
14866,101.32,186.197
14870,101.32,194.41
14874,101.32,178.896
14878,101.32,164.294
14882,101.32,180.417
14886,101.32,190.76
14890,101.32,177.679
14894,101.32,173.116
14898,101.32,186.197
14902,101.32,194.41
14906,101.32,186.501
14910,101.32,173.42
14914,101.32,185.588
14918,101.32,193.802
14922,101.32,178.592
14926,101.32,174.029
14930,101.32,187.109
14934,101.32,194.41
14938,101.32,178.288
14942,101.32,158.515
14946,101.32,180.113
14950,101.32,190.76
14954,101.32,177.679
14958,101.32,173.116
14962,101.32,187.109
14966,101.32,194.714
14970,101.32,178.592
14974,101.32,173.42
14978,101.32,186.805
14982,101.32,195.627
14986,101.32,179.809
14990,101.32,174.637
14994,101.32,187.109
14998,101.32,195.019
15002,101.32,197.148
15006,101.32,155.168
15010,101.32,158.515
15014,101.32,177.071
15018,101.32,188.935
15022,101.32,196.235
15026,101.32,180.113
15030,101.32,174.941
15034,101.32,187.414
15038,101.32,195.019
15042,101.32,172.204
15046,101.32,169.466
15050,101.32,183.763
15054,101.32,193.193
15058,101.32,179.2
15062,101.32,177.679
15066,101.32,188.935
15070,101.32,195.019
15074,101.32,185.284
15078,101.32,172.508
15082,101.32,184.98
15086,101.32,193.802
15090,101.32,179.2
15094,101.32,174.029
15098,101.32,186.805
15102,101.32,194.714
15106,101.32,178.592
15110,101.32,173.725
15114,101.32,186.805
15118,101.32,195.019
15122,101.32,179.504
15126,101.32,174.029
15130,101.32,186.805
15134,101.32,194.714
15138,101.32,179.504
15142,101.32,174.029
15146,101.32,186.501
15150,101.32,194.714
15154,101.32,179.2
15158,101.32,177.679
15162,101.32,191.368
15166,101.32,177.983
15170,101.32,173.42
15174,101.32,186.501
15178,101.32,194.41
15182,101.32,178.896
15186,101.32,174.029
15190,101.32,187.414
15194,101.32,195.019
15198,101.32,178.896
15202,101.32,173.725
15206,101.32,186.805
15210,101.32,194.714
15214,101.32,179.504
15218,101.32,174.333
15222,101.32,187.718
15226,101.32,196.235
15230,101.32,179.504
15234,101.32,174.333
15238,101.32,186.805
15242,101.32,193.498
15246,101.32,174.029
15250,101.32,170.683
15254,101.32,191.977
15258,101.32,188.022
15262,101.32,164.903
15266,101.32,182.546
15270,101.32,190.151
15274,101.32,194.714
15278,101.32,181.634
15282,101.32,175.55
15286,101.32,187.414
15290,101.32,195.323
15294,101.32,179.809
15298,101.32,169.77
15302,101.32,181.33
15306,101.32,191.672
15310,101.32,190.151
15314,101.32,171.595
15318,101.32,181.634
15322,101.32,192.281
15326,101.32,178.592
15330,101.32,174.029
15334,101.32,191.368
15338,101.32,200.798
15342,101.32,151.518
15346,101.32,139.35
15350,101.32,132.658
15354,101.32,123.532
15358,101.32,117.448
15362,101.32,112.885
15366,101.32,109.538
15370,101.32,108.017
15374,101.32,107.713
15378,101.32,107.105
15382,101.32,107.105
15386,101.32,107.409
15390,101.32,103.454
15394,101.32,101.325
15398,101.32,103.454
15402,101.32,125.357
15406,101.32,156.385
15410,101.32,165.207
15414,101.32,145.434
15418,101.32,148.172
15422,101.32,170.683
15426,101.32,177.375
15430,101.32,153.647
15434,101.32,149.084
15438,101.32,171.291
15442,101.32,183.155
15446,101.32,193.193
15450,101.32,152.431
15454,101.32,136.916
15458,101.32,157.906
15462,101.32,147.259
15466,101.32,169.77
15470,101.32,184.98
15474,101.32,194.714
15478,101.32,155.168
15482,101.32,158.21
15486,101.32,176.767
15490,101.32,191.368
15494,101.32,186.501
15498,101.32,159.427
15502,101.32,182.242
15506,101.32,191.977
15510,101.32,180.417
15514,101.32,160.34
15518,101.32,177.983
15522,101.32,190.151
15526,101.32,186.805
15530,101.32,164.903
15534,101.32,177.679
15538,101.32,194.714
15542,101.32,191.064
15546,101.32,174.941
15550,101.32,184.372
15554,101.32,196.844
15558,101.32,181.33
15562,101.32,155.473
15566,101.32,152.126
15570,101.32,183.459
15574,101.32,193.193
15578,101.32,199.277
15582,101.32,149.997
15586,101.32,140.871
15590,101.32,133.874
15594,101.32,124.444
15598,101.32,118.056
15602,101.32,113.797
15606,101.32,110.755
15610,101.32,108.322
15614,101.32,107.409
15618,101.32,106.801
15622,101.32,106.192
15626,101.32,105.888
15630,101.32,105.888
15634,101.32,105.888
15638,101.32,105.888
15642,101.32,104.975
15646,101.32,104.671
15650,101.32,104.975
15654,101.32,102.238
15658,101.32,101.021
15662,101.32,104.975
15666,101.32,115.014
15670,101.32,148.476
15674,101.32,172.508
15678,101.32,161.252
15682,101.32,162.469
15686,101.32,178.896
15690,101.32,153.647
15694,101.32,151.214
15698,101.32,172.204
15702,101.32,192.281
15706,101.32,178.592
15710,101.32,163.99
15714,101.32,180.113
15718,101.32,198.061
15722,101.32,176.462
15726,101.32,152.126
15730,101.32,183.459
15734,101.32,195.019
15738,101.32,200.494
15742,101.32,161.557
15746,101.32,142.392
15750,101.32,148.172
15754,101.32,139.654
15758,101.32,164.599
15762,101.32,140.263
15766,101.32,162.165
15770,101.32,164.294
15774,101.32,180.721
15778,101.32,191.672
15782,101.32,172.812
15786,101.32,160.34
15790,101.32,181.33
15794,101.32,196.54
15798,101.32,193.802
15802,101.32,157.602
15806,101.32,136.004
15810,101.32,165.511
15814,101.32,153.952
15818,101.32,173.725
15822,101.32,189.543
15826,101.32,188.63
15830,101.32,141.479
15834,101.32,139.958
15838,101.32,164.599
15842,101.32,149.997
15846,101.32,184.98
15850,101.32,192.281
15854,101.32,191.977
15858,101.32,166.728
15862,101.32,145.434
15866,101.32,168.249
15870,101.32,180.417
15874,101.32,191.672
15878,101.32,201.103
15882,101.32,151.214
15886,101.32,132.658
15890,101.32,115.622
15894,101.32,108.93
15898,101.32,107.409
15902,101.32,106.801
15906,101.32,106.801
15910,101.32,106.496
15914,101.32,106.192
15918,101.32,106.496
15922,101.32,104.671
15926,101.32,97.6746
15930,101.32,100.717
15934,101.32,160.036
15938,101.32,225.134
15942,101.32,181.938
15946,101.32,142.392
15950,101.32,166.728
15954,101.32,154.864
15958,101.32,174.637
15962,101.32,190.456
15966,101.32,182.242
15970,101.32,176.158
15974,101.32,187.414
15978,101.32,195.627
15982,101.32,176.158
15986,101.32,167.641
15990,101.32,190.456
15994,101.32,195.931
15998,101.32,198.973
16002,101.32,154.56
16006,101.32,134.787
16010,101.32,159.427
16014,101.32,147.868
16018,101.32,176.158
16022,101.32,190.76
16026,101.32,189.239
16030,101.32,154.864
16034,101.32,146.955
16038,101.32,169.466
16042,101.32,186.805
16046,101.32,197.148
16050,101.32,182.546
16054,101.32,156.081
16058,101.32,167.336
16062,101.32,188.326
16066,101.32,199.277
16070,101.32,202.319
16074,101.32,176.158
16078,101.32,151.518
16082,101.32,169.466
16086,101.32,151.518
16090,101.32,172.508
16094,101.32,132.353
16098,101.32,159.731
16102,101.32,140.871
16106,101.32,162.773
16110,101.32,185.893
16114,101.32,195.019
16118,101.32,166.424
16122,101.32,145.434
16126,101.32,157.602
16130,101.32,155.473
16134,101.32,184.98
16138,101.32,198.973
16142,101.32,204.449
16146,101.32,170.987
16150,101.32,140.567
16154,101.32,176.158
16158,101.32,139.35
16162,101.32,173.42
16166,101.32,148.476
16170,101.32,171.899
16174,101.32,192.585
16178,101.32,191.672
16182,101.32,162.773
16186,101.32,153.039
16190,101.32,180.721
16194,101.32,189.239
16198,101.32,188.63
16202,101.32,160.34
16206,101.32,142.696
16210,101.32,174.333
16214,101.32,189.847
16218,101.32,190.76
16222,101.32,146.347
16226,101.32,151.214
16230,101.32,173.116
16234,101.32,191.672
16238,101.32,198.669
16242,101.32,160.34
16246,101.32,158.819
16250,101.32,182.242
16254,101.32,194.41
16258,101.32,198.973
16262,101.32,197.756
16266,101.32,148.476
16270,101.32,134.483
16274,101.32,124.748
16278,101.32,117.143
16282,101.32,111.059
16286,101.32,108.322
16290,101.32,108.322
16294,101.32,108.626
16298,101.32,102.238
16302,101.32,99.804
16306,101.32,101.933
16310,101.32,141.175
16314,101.32,133.57
16318,101.32,160.036
16322,101.32,178.288
16326,101.32,158.819
16330,101.32,134.179
16334,101.32,178.288
16338,101.32,195.931
16342,101.32,158.819
16346,101.32,144.521
16350,101.32,161.557
16354,101.32,142.392
16358,101.32,166.424
16362,101.32,148.78
16366,101.32,179.809
16370,101.32,194.714
16374,101.32,202.015
16378,101.32,177.071
16382,101.32,147.868
16386,101.32,153.952
16390,101.32,154.256
16394,101.32,170.074
16398,101.32,194.106
16402,101.32,200.798
16406,101.32,196.54
16410,101.32,163.078
16414,101.32,178.288
16418,101.32,187.109
16422,101.32,201.407
16426,101.32,195.019
16430,101.32,164.294
16434,101.32,178.896
16438,101.32,192.585
16442,101.32,201.711
16446,101.32,203.536
16450,101.32,157.602
16454,101.32,148.476
16458,101.32,178.592
16462,101.32,158.819
16466,101.32,177.071
16470,101.32,188.935
16474,101.32,199.277
16478,101.32,182.546
16482,101.32,166.728
16486,101.32,184.98
16490,101.32,191.977
16494,101.32,201.711
16498,101.32,202.928
16502,101.32,162.469
16506,101.32,140.567
16510,101.32,145.738
16514,101.32,129.616
16518,101.32,156.689
16522,101.32,138.742
16526,101.32,168.249
16530,101.32,196.54
16534,101.32,201.407
16538,101.32,151.214
16542,101.32,135.395
16546,101.32,121.402
16550,101.32,116.231
16554,101.32,111.972
16558,101.32,109.234
16562,101.32,107.409
16566,101.32,106.496
16570,101.32,106.192
16574,101.32,106.192
16578,101.32,105.888
16582,101.32,105.888
16586,101.32,105.888
16590,101.32,105.888
16594,101.32,104.975
16598,101.32,104.975
16602,101.32,105.28
16606,101.32,103.454
16610,101.32,101.021
16614,101.32,126.878
16618,101.32,156.081
16622,101.32,174.637
16626,101.32,150.91
16630,101.32,152.735
16634,101.32,176.767
16638,101.32,170.683
16642,101.32,167.945
16646,101.32,180.721
16650,101.32,179.809
16654,101.32,154.256
16658,101.32,137.221
16662,101.32,144.521
16666,101.32,172.508
16670,101.32,186.197
16674,101.32,194.714
16678,101.32,159.123
16682,101.32,160.948
16686,101.32,178.592
16690,101.32,194.106
16694,101.32,159.427
16698,101.32,137.525
16702,101.32,150.605
16706,101.32,155.473
16710,101.32,170.683
16714,101.32,189.847
16718,101.32,177.071
16722,101.32,152.431
16726,101.32,180.113
16730,101.32,193.193
16734,101.32,178.592
16738,101.32,173.725
16742,101.32,186.501
16746,101.32,195.323
16750,101.32,178.592
16754,101.32,164.294
16758,101.32,180.417
16762,101.32,193.193
16766,101.32,191.672
16770,101.32,162.165
16774,101.32,143
16778,101.32,161.557
16782,101.32,162.773
16786,101.32,179.809
16790,101.32,188.326
16794,101.32,196.844
16798,101.32,185.588
16802,101.32,158.819
16806,101.32,182.851
16810,101.32,192.889
16814,101.32,198.973
16818,101.32,196.54
16822,101.32,156.994
16826,101.32,159.731
16830,101.32,177.679
16834,101.32,189.543
16838,101.32,197.148
16842,101.32,201.711
16846,101.32,168.553
16850,101.32,146.955
16854,101.32,161.557
16858,101.32,181.938
16862,101.32,170.987
16866,101.32,184.676
16870,101.32,195.627
16874,101.32,181.634
16878,101.32,170.683
16882,101.32,184.676
16886,101.32,195.627
16890,101.32,200.494
16894,101.32,156.081
16898,101.32,161.252
16902,101.32,179.2
16906,101.32,197.756
16910,101.32,194.106
16914,101.32,163.382
16918,101.32,179.504
16922,101.32,193.498
16926,101.32,199.582
16930,101.32,205.057
16934,101.32,177.983
16938,101.32,153.039
16942,101.32,157.906
16946,101.32,160.036
16950,101.32,181.33
16954,101.32,195.627
16958,101.32,201.103
16962,101.32,183.155
16966,101.32,172.812
16970,101.32,188.935
16974,101.32,196.54
16978,101.32,200.798
16982,101.32,179.809
16986,101.32,174.333
16990,101.32,187.109
16994,101.32,195.323
16998,101.32,198.365
17002,101.32,180.721
17006,101.32,174.637
17010,101.32,181.634
17014,101.32,194.106
17018,101.32,202.319
17022,101.32,188.63
17026,101.32,176.767
17030,101.32,192.585
17034,101.32,203.232
17038,101.32,205.057
17042,101.32,152.735
17046,101.32,136.612
17050,101.32,122.315
17054,101.32,116.535
17058,101.32,111.364
17062,101.32,109.234
17066,101.32,107.409
17070,101.32,106.801
17074,101.32,106.496
17078,101.32,106.192
17082,101.32,105.888
17086,101.32,105.888
17090,101.32,105.888
17094,101.32,105.28
17098,101.32,104.975
17102,101.32,105.28
17106,101.32,105.28
17110,101.32,96.762
17114,101.32,136.916
17118,101.32,188.63
17122,101.32,176.462
17126,101.32,172.204
17130,101.32,182.546
17134,101.32,192.281
17138,101.32,196.235
