timestamp,b0_0,b0_1,b0_2,b0_3,b0_4,b0_5,b0_6,b0_7,b0_8,b0_9,b0_10,b0_11,b1_0,b1_1,b1_2,b1_3,b1_4,b1_5,b1_6,b1_7,b1_8,b1_9,b1_10,b1_11,b2_0,b2_1,b2_2,b2_3,b2_4,b2_5,b2_6,b2_7,b2_8,b2_9,b2_10,b2_11,b2_12,b2_13,b2_14
1766910845.5021553,825,0,647,825,0,648,0,0,0,825,0,0,823,0,654,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0
1766910845.5121229,825,0,647,825,0,648,0,0,0,825,0,0,823,0,654,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0
1766910845.5225294,822,0,679,0,780,0,0,0,0,827,0,683,0,777,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,693,0
1766910845.5321355,822,0,679,0,780,0,0,0,0,827,0,683,0,777,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,693,0
1766910845.5421693,822,0,679,0,767,0,0,0,0,823,0,0,0,777,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,704,0
1766910845.5522246,818,0,696,0,767,0,0,0,0,823,0,0,0,779,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,704,0
1766910845.562156,818,0,696,0,767,0,817,0,0,823,0,0,0,779,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,704,0
1766910845.57211,825,0,0,0,780,0,816,0,0,0,781,0,0,784,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,716,0
1766910845.5820885,825,0,0,0,780,0,816,0,0,0,781,0,0,784,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,716,0
1766910845.5921655,825,0,0,0,780,0,816,0,0,0,781,0,0,784,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,716,0
1766910845.6021519,0,780,0,820,0,676,0,0,0,0,0,0,826,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,699,0
1766910845.6122024,0,780,0,820,0,676,0,0,0,0,0,0,826,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,699,0
1766910845.6221144,0,780,0,820,0,676,0,0,0,0,0,0,826,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,699,0
1766910845.6321602,824,0,0,820,0,676,0,0,0,0,0,0,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,672,0
1766910845.6420684,824,0,0,824,0,658,0,0,0,828,0,0,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,672,0
1766910845.6523774,824,0,0,824,0,658,0,0,0,828,0,0,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,672,0
1766910845.6621192,821,0,667,0,782,0,819,0,0,824,0,0,828,0,673,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,691,0
1766910845.6721528,821,0,667,0,782,0,819,0,0,824,0,0,828,0,673,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,691,0
1766910845.6821737,819,0,669,0,761,0,819,0,0,824,0,670,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,702,0
1766910845.692149,819,0,669,0,761,0,819,0,0,823,0,673,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,702,0
1766910845.702132,819,0,669,0,761,0,819,0,0,823,0,673,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,702,0
1766910845.712003,821,0,674,0,772,0,820,0,0,825,0,0,0,780,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,715,0
1766910845.7221458,821,0,674,0,772,0,820,0,0,825,0,0,0,780,0,0,802,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,715,0
1766910845.7321897,821,0,674,0,772,0,820,0,0,825,0,0,0,780,0,0,802,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,716,0
1766910845.7421513,821,0,674,819,0,685,815,0,0,0,776,0,0,780,0,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,714,0
1766910845.7521203,0,0,0,819,0,685,815,0,0,0,776,0,823,0,0,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,714,0
1766910845.7621021,0,0,0,819,0,685,815,0,0,0,776,0,823,0,0,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,714,0
1766910845.7724516,0,0,0,819,0,685,815,0,0,0,776,0,823,0,0,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,714,0
1766910845.7821963,0,778,0,818,0,673,0,0,0,0,786,0,824,0,680,0,802,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,672,0
1766910845.7921748,0,781,0,825,0,0,0,792,0,825,0,0,0,785,0,0,802,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,656,0
1766910845.802017,0,781,0,825,0,0,0,792,0,825,0,0,0,785,0,0,802,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,655,0
1766910845.8122108,0,781,0,825,0,0,0,792,0,825,0,0,0,785,0,0,802,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,655,0
1766910845.8221357,0,781,0,0,765,0,0,0,0,825,0,0,0,785,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,676,0
1766910845.8321195,822,0,666,0,765,0,0,0,0,825,0,0,827,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,676,0
1766910845.8421075,822,0,666,0,765,0,0,0,0,825,0,0,827,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,675,0
1766910845.8520787,823,0,650,824,0,0,0,0,0,827,0,0,825,0,656,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0
1766910845.8624365,823,0,650,824,0,0,0,0,0,827,0,0,825,0,656,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0
1766910845.872169,823,0,650,824,0,0,0,0,0,827,0,0,825,0,656,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0
1766910845.8821664,824,0,665,822,0,662,0,0,0,825,0,0,827,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,709,0
1766910845.892046,824,0,665,822,0,662,0,0,0,825,0,0,827,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,709,0
1766910845.9021444,824,0,665,822,0,662,0,0,0,825,0,0,827,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,709,0
1766910845.912207,824,0,665,822,0,662,0,0,0,825,0,0,827,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,709,0
1766910845.922236,0,778,0,821,0,676,0,0,0,825,0,0,0,780,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,709,0
1766910845.9321156,0,776,0,826,0,0,0,0,0,822,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,689,0
1766910845.9420571,0,776,0,826,0,0,0,0,0,822,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,689,0
1766910845.952297,0,776,0,826,0,0,0,0,0,822,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,689,0
1766910845.9621222,0,776,0,0,772,0,0,0,0,823,0,0,824,0,684,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,686,0
1766910845.9722192,0,776,0,0,772,0,0,0,0,823,0,0,824,0,684,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,686,0
1766910845.9821272,0,776,0,0,772,0,0,0,0,823,0,0,824,0,684,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,686,0
1766910845.9921193,826,0,663,825,0,0,0,0,0,827,0,0,825,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,704,0
1766910846.0021436,826,0,663,825,0,0,0,0,0,827,0,0,825,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,704,0
1766910846.0120275,826,0,663,825,0,0,0,0,0,827,0,0,825,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,704,0
1766910846.0221236,822,0,658,823,0,659,0,0,0,827,0,0,0,775,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0
1766910846.0321226,822,0,658,823,0,659,0,0,0,827,0,0,0,775,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0
1766910846.042233,822,0,658,823,0,659,0,0,0,827,0,0,0,775,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0
1766910846.0522451,822,0,658,822,0,666,0,0,0,826,0,0,0,775,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,713,0
1766910846.0621326,822,0,666,822,0,666,0,0,0,826,0,0,0,785,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,713,0
1766910846.0720952,0,780,0,825,0,0,0,0,0,822,0,0,825,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,689,0
1766910846.0821674,0,780,0,825,0,0,0,0,0,822,0,0,825,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,689,0
1766910846.0921414,0,780,0,825,0,0,0,0,0,822,0,0,825,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,689,0
1766910846.1021652,0,777,0,0,772,0,0,0,0,822,0,685,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,662,0
1766910846.1121519,0,777,0,0,772,0,0,0,0,822,0,685,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,662,0
1766910846.1221147,0,777,0,0,772,0,0,0,0,822,0,685,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,662,0
1766910846.1322803,826,0,0,825,0,0,0,0,0,826,0,670,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,677,0
1766910846.142092,826,0,0,825,0,0,0,0,0,826,0,670,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,677,0
1766910846.1521018,826,0,0,825,0,0,0,0,0,826,0,670,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,677,0
1766910846.1621869,816,0,671,816,0,671,0,0,0,0,770,0,0,785,0,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,696,0
1766910846.172187,816,0,671,816,0,671,0,0,0,0,770,0,0,785,0,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,696,0
1766910846.1822271,817,0,671,817,0,671,0,0,0,0,765,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,706,0
1766910846.1920962,817,0,671,817,0,671,0,0,0,0,765,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,706,0
1766910846.2021053,817,0,671,817,0,671,0,0,0,0,765,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,706,0
1766910846.2124124,817,0,681,823,0,0,0,0,0,0,783,0,823,0,688,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,717,0
1766910846.2219987,817,0,681,823,0,0,0,0,0,0,783,0,823,0,688,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,717,0
1766910846.232066,817,0,681,823,0,0,0,0,0,0,783,0,823,0,688,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,717,0
1766910846.2420664,821,0,0,0,770,0,0,0,0,817,0,0,818,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,697,0
1766910846.252089,821,0,0,0,770,0,0,0,0,817,0,0,818,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,697,0
1766910846.2621098,821,0,0,0,770,0,0,0,0,817,0,0,818,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,697,0
1766910846.272031,0,777,0,0,780,0,0,0,0,822,0,0,0,777,0,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,671,0
1766910846.2821476,0,777,0,0,780,0,0,0,0,822,0,687,0,778,0,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,671,0
1766910846.292075,0,777,0,0,780,0,0,0,0,822,0,687,0,778,0,0,802,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,671,0
1766910846.302155,0,777,0,0,780,0,0,0,0,822,0,687,0,778,0,0,802,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0
1766910846.3121545,0,0,0,825,0,659,0,0,0,825,0,0,0,785,0,0,802,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0
1766910846.3221228,822,0,657,821,0,656,0,0,0,826,0,661,0,0,0,0,802,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,702,0
1766910846.3321176,822,0,657,821,0,656,0,0,0,826,0,661,0,0,0,0,802,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,702,0
1766910846.3421059,822,0,657,821,0,656,0,0,0,826,0,661,0,0,0,0,802,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,702,0
1766910846.3521023,822,0,657,821,0,656,0,0,0,826,0,0,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,717,0
1766910846.3620925,822,0,657,823,0,658,0,0,0,826,0,0,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,717,0
1766910846.3721294,822,0,657,823,0,658,0,0,0,826,0,0,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,717,0
1766910846.382337,819,0,692,0,769,0,0,0,0,0,775,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,714,0
1766910846.392117,819,0,692,0,769,0,0,0,0,0,775,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,714,0
1766910846.402183,819,0,692,0,769,0,0,0,0,0,775,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,714,0
1766910846.4121432,0,0,0,0,768,0,0,0,0,0,784,0,0,783,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,669,0
1766910846.422122,0,0,0,0,768,0,0,0,0,0,784,0,0,783,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,669,0
1766910846.4320202,0,0,0,0,768,0,0,0,0,0,784,0,0,783,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,669,0
1766910846.4424255,0,779,0,0,782,0,0,0,0,823,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,665,0
1766910846.4520612,0,779,0,0,782,0,0,0,0,823,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,665,0
1766910846.4620864,0,780,0,822,0,661,0,0,0,826,0,0,826,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0
1766910846.4721959,0,780,0,822,0,661,0,0,0,826,0,0,826,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0
1766910846.4823172,0,780,0,822,0,661,0,0,0,826,0,0,826,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0
1766910846.4921513,822,0,648,821,0,647,0,0,0,826,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,697,0
1766910846.502237,822,0,648,821,0,647,0,0,0,826,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,697,0
1766910846.5120485,822,0,648,821,0,647,0,0,0,826,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,697,0
1766910846.5226874,820,0,661,0,778,0,0,0,0,825,0,0,0,784,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,712,0
1766910846.5321305,820,0,661,0,778,0,0,0,0,825,0,0,0,784,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,712,0
1766910846.5421524,820,0,661,0,778,0,0,0,0,825,0,0,0,784,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,712,0
1766910846.5522215,818,0,676,0,762,0,0,0,0,823,0,0,0,785,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,708,0
1766910846.5621004,818,0,676,0,762,0,0,0,0,823,0,0,0,785,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,708,0
1766910846.572096,827,0,0,0,777,0,0,0,0,823,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,682,0
1766910846.5821128,827,0,0,0,777,0,0,0,0,823,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,682,0
1766910846.5920901,827,0,0,0,777,0,0,0,0,823,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,682,0
1766910846.6021879,0,778,0,819,0,670,0,0,0,823,0,0,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,682,0
1766910846.6121252,0,778,0,819,0,670,0,0,0,823,0,0,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,682,0
1766910846.6221256,0,778,0,819,0,670,0,0,0,823,0,0,824,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,682,0
1766910846.632141,826,0,0,821,0,655,0,0,0,826,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0
1766910846.642312,826,0,0,821,0,655,0,0,0,826,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0
1766910846.65234,826,0,0,821,0,655,0,0,0,826,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0
1766910846.6621118,821,0,666,0,778,0,0,0,0,825,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,716,0
1766910846.6723752,821,0,666,0,778,0,0,0,0,825,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,716,0
1766910846.682104,821,0,666,0,778,0,0,0,0,825,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,716,0
1766910846.6922216,822,0,664,0,762,0,821,0,0,827,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0
1766910846.7021236,822,0,664,0,762,0,821,0,0,827,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0
1766910846.7122116,822,0,664,0,762,0,0,0,0,827,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,694,0
1766910846.7223165,821,0,667,0,775,0,0,0,0,826,0,0,827,0,674,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,694,0
1766910846.7321322,821,0,667,0,775,0,0,0,0,826,0,0,827,0,674,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,694,0
1766910846.7421744,0,781,0,821,0,675,0,0,0,823,0,0,825,0,678,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,662,0
1766910846.7521098,0,781,0,821,0,675,0,0,0,823,0,0,825,0,678,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,662,0
1766910846.7621763,0,781,0,821,0,675,0,0,0,823,0,0,825,0,678,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,662,0
1766910846.7721522,0,776,0,818,0,680,0,0,0,823,0,0,0,778,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,678,0
1766910846.7820873,0,776,0,818,0,680,0,0,0,823,0,0,0,778,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,678,0
1766910846.7920346,0,776,0,818,0,680,0,0,0,823,0,0,0,778,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,678,0
1766910846.8021922,0,782,0,0,0,0,816,0,0,823,0,0,0,777,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,697,0
1766910846.812103,0,782,0,0,0,0,816,0,0,822,0,0,0,777,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,697,0
1766910846.8221955,0,782,0,0,0,0,816,0,0,822,0,0,0,777,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,697,0
1766910846.832091,818,0,677,0,769,0,816,0,0,0,0,0,0,783,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,712,0
1766910846.8422196,818,0,677,0,769,0,816,0,0,0,0,0,0,783,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,712,0
1766910846.8523138,818,0,677,0,769,0,816,0,0,0,0,0,0,783,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,712,0
1766910846.8621597,818,0,661,0,778,0,0,0,0,0,0,0,826,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,718,0
1766910846.872205,818,0,661,0,778,0,0,0,0,0,0,0,826,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,718,0
1766910846.8820832,816,0,662,819,0,664,0,0,0,821,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,692,0
1766910846.8921404,816,0,662,819,0,664,0,0,0,821,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,692,0
1766910846.9020984,816,0,662,819,0,664,0,0,0,821,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,692,0
1766910846.9122682,0,780,0,813,0,672,811,0,0,816,0,0,819,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,668,0
1766910846.9221175,0,780,0,813,0,672,811,0,0,816,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,668,0
1766910846.9320278,0,780,0,813,0,672,811,0,0,816,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,668,0
1766910846.9422357,0,774,0,823,0,0,814,0,0,820,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,687,0
1766910846.9521122,0,774,0,823,0,0,814,0,0,820,0,0,0,784,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,687,0
1766910846.962028,0,779,0,0,768,0,0,0,0,823,0,0,0,785,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,699,0
1766910846.9723065,0,779,0,0,768,0,0,0,0,823,0,0,0,785,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,699,0
1766910846.9821763,0,779,0,0,768,0,0,0,0,823,0,0,0,785,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,699,0
1766910846.9921553,821,0,659,0,768,0,0,0,0,825,0,0,0,785,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0
1766910847.0020497,821,0,659,0,780,0,0,0,0,825,0,0,0,785,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0
1766910847.0121038,821,0,659,0,780,0,0,0,0,825,0,0,0,785,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0
1766910847.0221174,822,0,646,824,0,647,821,0,0,828,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0
1766910847.0320284,822,0,646,824,0,647,821,0,0,828,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0
1766910847.0421371,822,0,646,824,0,647,821,0,0,828,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0
1766910847.0521712,823,0,664,821,0,661,819,0,0,825,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,675,0
1766910847.0622163,823,0,664,821,0,661,819,0,0,825,0,0,0,0,0,0,802,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,675,0
1766910847.0720913,823,0,664,821,0,661,819,0,0,825,0,0,0,0,0,0,802,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,675,0
